curve_id,arc_length,curvature_mean,curvature_max,curvature_std,curvature_median,curvature_q95,slope_mean,slope_std,angle_mean,angle_std,angle_range,direction_changes,speed_mean,speed_std,speed_min,speed_max,speed_cv,n_maxima,n_minima,n_inflection,n_extrema,type
81,156.10443970439977,0.0312983074745487,0.11532018975708663,0.026154873988521978,0.024806626472877506,0.08454277042275955,0.49042504554300625,0.5689762922750677,21.49961411948347,21.742157047806575,83.30538554610482,3,0.01951594197081397,0.0063456387297197115,0.01155291872778306,0.034654732439320796,0.3251515473457338,2,1,8,3,abierta_compleja
82,262.877451445628,0.02386843370320988,0.08958948033891656,0.01791653710939225,0.020815002752818924,0.05673219095729059,0.4259285145805141,0.6394683318319223,17.914898362512574,26.38043432047293,97.07153746704654,6,0.03286244485158006,0.00504962486351051,0.020205555888688637,0.041718751447711956,0.15365943971352813,3,3,9,6,abierta_compleja
83,242.02804223457113,0.01819644355303255,0.08251060101679793,0.020225528278897415,0.010231458637885469,0.06732568342875815,0.358238788604783,0.6084015606544483,16.790201021565178,28.656238527228112,90.00104286645349,2,0.030257588419496776,0.008007420834758739,0.017109898744849614,0.04925041748417349,0.26464173957760223,1,1,7,2,abierta_compleja
84,296.34688133467813,0.030667398053606278,0.15034297810538028,0.029977280974312244,0.020302648277310056,0.09285358230595467,0.14709484569976888,0.4098596736303072,7.176800632900299,20.643224149641078,76.31440732232787,8,0.03704772260352436,0.009287788019016462,0.022568992012096393,0.05648306403910837,0.2506979475745943,4,4,15,8,abierta_compleja
85,218.43980941668622,0.035253360148780784,0.12237243405959387,0.02879557788831848,0.02658417034216859,0.09208580465223846,0.15942785274729163,0.7436155712893414,8.26406147119192,32.29179103903411,113.47972406410122,5,0.027308500797054443,0.005150366059661833,0.018880391801427684,0.039216886213081226,0.1885993705014141,2,3,8,5,abierta_compleja
86,366.6270780457938,0.04015430795122367,0.26121976032849176,0.05020685847235081,0.022173128334796212,0.16106753269014992,0.21725467478691649,0.8532654917946493,9.551102172446944,34.96803807334568,119.30558501692404,8,0.04583774044766618,0.01509637837468781,0.022330248148542994,0.084219151806274,0.3293438600430934,4,4,11,8,abierta_compleja
87,225.56258228772018,0.06181208562444911,0.33552946073555634,0.07851885198676363,0.027266327396122482,0.25740342644602665,0.04072655079025766,0.7497467306988802,0.6073956999643656,32.900144088801056,108.63630806350899,6,0.028200783646894257,0.009537880943248627,0.013200636530433109,0.05008716583090782,0.33821332990861874,3,3,9,6,abierta_compleja
88,174.1134406696284,0.020345132465896858,0.07446375063355458,0.01730188681782284,0.01534209372642305,0.06127304956640586,0.4150377564120596,1.0461884341890229,10.510273841868997,38.645630291899955,104.32946217921467,1,0.02176715836788298,0.0069730054020768414,0.014241615499956959,0.03640240694900702,0.3203452322176043,1,0,4,1,abierta_compleja
89,372.3035837429199,0.032282218281589295,0.15542255525989376,0.03154449891993371,0.024512449967364874,0.10202611530142605,0.11488764941899794,0.6505178836808233,5.316556241694333,30.601086521186655,105.3075149994655,7,0.046543897300351675,0.00923505298932813,0.029452074509851565,0.06654366197831943,0.1984159798594767,4,3,10,7,abierta_compleja
90,208.22992601194127,0.03843055874064141,0.29509895518684626,0.0572602312773827,0.01649273712898866,0.18778575339301948,0.22794535953515072,0.8887152186243246,9.200649383170488,36.890627895939566,116.17250439655747,2,0.0260320778812822,0.005430379415732043,0.01276171791085469,0.03577910712714817,0.20860337928063127,1,1,9,2,abierta_compleja
91,167.97177025203985,0.02000017567857198,0.1387301519388626,0.028792854420055504,0.008650146515435074,0.0958387103199487,0.441381784749504,0.8315740673149885,17.025167534814372,35.03891234989338,102.92915899676412,1,0.020999712604530013,0.005377645154202586,0.012971635258128696,0.03014847878271995,0.25608184528404127,1,0,4,1,abierta_compleja
92,307.28766331689326,0.0284068938830844,0.1255651269481242,0.027869953559185662,0.022941061539438375,0.0939249767315746,0.3224697611555441,0.9896444189139808,12.629155954811333,37.36027652665768,125.633867373168,5,0.038415866477792375,0.007981088019963237,0.026410923499231062,0.05611978732034996,0.207754991666711,3,2,8,5,abierta_compleja
93,305.4171478885297,0.028808427678674822,0.11927763003893337,0.024934244696059923,0.023861735876290216,0.08129083742554477,0.15175901574286163,0.4877682869406599,6.692370823271397,23.140424520585412,86.42844812800163,7,0.03818163580286935,0.010514285120622847,0.022093187933332637,0.060628736748038196,0.27537544946758663,4,3,10,7,abierta_compleja
94,310.94340286027955,0.0336395537669779,0.30043666325607826,0.04534581487787325,0.01986751549835502,0.11798096322097218,0.3745198567455246,0.7570846994170602,15.88576699801462,30.364266796722088,118.97990218476757,6,0.0388734580233896,0.009408140530370052,0.01912584973716828,0.05836888236313991,0.24201964550489202,3,3,11,6,abierta_compleja
95,87.11782161149434,0.03216762972896324,0.14237477815522834,0.03564775081002296,0.022455130681173583,0.1244335906310946,0.68408646289136,1.1488239204900175,23.449084252515974,37.509541037755945,126.71096862253,1,0.01089142521750692,0.003169413789347135,0.006793771949031615,0.01771612085557905,0.291000831025549,1,0,4,1,abierta_compleja
96,291.93367195718264,0.02810375656786516,0.15038755242529697,0.03140661588988753,0.018640653187503433,0.09895568256768336,0.2728687103647814,0.642785229581214,11.008022448373344,28.710983605402316,95.75369557385508,6,0.03649646737587715,0.008603886120453357,0.019627522314873785,0.05660932570499827,0.23574572387628445,3,3,11,6,abierta_compleja
97,287.78590412613687,0.03117951766048221,0.19770991845133132,0.03194808536694953,0.02185571494070991,0.08907863528125229,0.17476116578191897,0.5984195197517751,8.070143982397227,26.125452235900063,111.13696045377804,9,0.03597797403808992,0.0074025600532609485,0.021648570285816324,0.05066811370343664,0.205752554199518,5,4,12,9,abierta_compleja
98,144.7136773049335,0.020913035566244076,0.06955010744428491,0.014692430092719594,0.016290958390180757,0.04955294403139026,0.2905151569967096,0.3079041566946735,15.174047872804842,15.818352340236318,60.32053241383514,2,0.018091155846337376,0.0037664363977882023,0.014181429504491028,0.02705624347013849,0.20819213707402404,1,1,5,2,abierta_compleja
99,173.45252251659093,0.02354711378483057,0.09203347400202941,0.023295109699408713,0.014919576688821223,0.06907420236366593,0.0272749157042159,0.8434366623879902,1.0966608018438375,37.43319662701344,103.77207841349635,3,0.0216845699781303,0.0026536419631795864,0.016343177383466224,0.02650622711501328,0.12237466391336714,2,1,4,3,abierta_compleja
100,232.22817263165314,0.031551400711208495,0.1344288166699736,0.0299795197230507,0.02612965555399281,0.09805914247540456,0.13232096654906705,0.8111556560297927,3.4563587878215265,31.961891046488624,113.87714852961902,5,0.02903407958916479,0.010360169336493528,0.013030370821884605,0.057869095878167076,0.35682788926292786,3,2,8,5,abierta_compleja
101,261.67991995109895,0.038989258765203094,0.30939443970096026,0.05031218494546388,0.020758128335469302,0.13306388636537791,0.23039519842339964,0.6667082989743113,8.855718498072894,28.979547949469136,109.73248285188893,7,0.032715129448309045,0.011624896741421852,0.01414112368102626,0.059529840181905457,0.35533702410652424,4,3,12,7,abierta_compleja
102,143.737758371317,0.02997877898129603,0.10691031683552947,0.02453834588914682,0.023996899718679614,0.08240429729545502,0.3190466239065921,0.6715992202690572,12.743140213975773,29.935641562929153,90.63600206011918,4,0.017969938805498,0.0035689986081960156,0.01247477419405919,0.026480124921613588,0.19860939131879854,2,2,7,4,abierta_compleja
103,107.34239696519381,0.017830652320054177,0.03721625073928336,0.01154171699879693,0.017355190392442613,0.03688544736268214,0.2049179692548642,0.6268265976294742,8.825261321663955,28.27279626196189,94.93835783147628,1,0.013419976465130655,0.003358237614680199,0.010786776733919454,0.021598182920266985,0.2502416918096662,1,0,4,1,abierta_compleja
104,199.82818117954488,0.02316334573003614,0.08004060710224134,0.02034255309408953,0.017369192677953775,0.0654230070758071,0.10727208343650618,0.3922465973139482,5.884931239587002,20.050546148734803,78.85871860744065,3,0.02498146171271047,0.0062159408227233206,0.01490098245510939,0.035993141788620904,0.24882214236329792,2,1,8,3,abierta_compleja
105,287.0342947058369,0.04339253463584622,0.3196755876166186,0.05218350447056917,0.027335035668492255,0.14648229332115492,0.26052319604481133,0.685679176034657,12.804940490773188,30.350024664536043,112.92201849259564,4,0.03588539838714527,0.00876760027307389,0.019537771157323164,0.05868590909228823,0.24432222204936105,2,2,13,4,abierta_compleja
106,131.86953689859286,0.035988896639585294,0.13865653051660584,0.03281120562279155,0.0278323756716023,0.11110299081909704,0.4984925503563607,0.6581671926943927,20.24636192124199,25.43875742593495,83.44000140697348,3,0.016486900297923456,0.006931794419351045,0.007551794613542044,0.035081187508026315,0.42044255100057304,2,1,8,3,abierta_compleja
107,135.61264674546143,0.024943701145971935,0.13129298743436377,0.03120935874709567,0.013681404002425561,0.1066751541854105,0.5229098726033761,0.8812631900591498,23.84032441787843,36.56803513951599,111.37603065756224,1,0.0169538364497858,0.00343122777215211,0.011106162355748883,0.023522323342955356,0.20238650893647503,1,0,4,1,abierta_compleja
108,253.16047427318915,0.03180360027583831,0.16575409940891261,0.03589781340472987,0.019783214968355653,0.12377556569377289,0.48000951920832413,0.84864674571497,20.17123656249528,32.390768415786944,125.87770493587442,2,0.03165067412142469,0.008239240709502795,0.01866351189959371,0.06398766631549953,0.2603180165418834,1,1,11,2,abierta_compleja
109,178.8508414178758,0.02056547349432529,0.09681202740809246,0.019350509830096,0.01505395931763847,0.05950905834246293,0.2828471521699945,0.7878364557708281,11.821004995880235,33.70193190641713,108.79919543254984,1,0.022360017964404275,0.006405938253823085,0.01566831656533193,0.0400114624151047,0.2864907471908534,1,0,6,1,abierta_compleja
110,115.7377604042094,0.030337572723600825,0.1028814291392513,0.02791020032002706,0.021166874277162698,0.09549586270893597,0.5573011662507127,0.8528478912878908,22.09018396690235,34.75236819215719,109.95783195778269,2,0.01446887112305075,0.002198000921382023,0.010011335815107048,0.01739944226461131,0.15191239887957314,1,1,5,2,abierta_compleja
111,113.70045658076225,0.04308947280139897,0.2965597899819764,0.06169124554727016,0.015457158884757554,0.19672001580057658,0.5132949762508577,0.5194022944820269,23.715897608756492,24.129507936897113,77.64094920288947,2,0.014215351279768635,0.008540914887106829,0.005420593687388536,0.030838351363679673,0.600823343652598,1,1,5,2,abierta_compleja
112,246.36811342008838,0.026900490950298506,0.13196423022697465,0.024467264869051545,0.02419434185195294,0.06641774274133143,0.3958157336885766,0.5509540435570086,17.781345930679986,23.969528202398074,88.4599456798144,4,0.030800480716715355,0.0051889670109961355,0.017518342932662086,0.03899009047088547,0.1684703254706052,2,2,7,4,abierta_compleja
113,365.9402051675569,0.025901183606057296,0.17629603589400586,0.03268428273580177,0.01417853398672677,0.0968924465076305,0.13978019936674563,0.814681642635304,4.464226557237393,32.45784550434618,120.44887728489493,4,0.045749841782862705,0.009443381328436773,0.027362177507759964,0.06934938188709626,0.20641342047163408,2,2,11,4,abierta_compleja
114,305.4614680391869,0.032682135624113484,0.12969896382838325,0.03150174527000891,0.020493594741381106,0.10111165720427913,0.28602535041373395,0.8336335532559079,12.16014312981742,34.05767658513481,121.20768487549978,6,0.038187782434030176,0.006982198450753155,0.02603852982826991,0.052142878877512226,0.18283854169366814,3,3,9,6,abierta_compleja
115,76.31931043115483,0.016574850152404556,0.06698215243391253,0.019448954656118213,0.0074256894827228305,0.06356453702494325,0.3375137750745084,0.40062946335278626,16.886334613219745,20.73630383461216,54.29261170384688,1,0.009540856601946403,0.002317218577872498,0.006788606650318527,0.013342519736097604,0.2428732214044354,1,0,2,1,abierta_compleja
116,212.48458721393752,0.05020867922475682,0.2285085671513776,0.052892678749061714,0.032009001318449325,0.17476735637070734,0.32739116093173865,0.9775042695791376,9.940965278318554,37.022937733382065,115.17736426901422,5,0.026565606481983344,0.00841090801503132,0.013145326816984508,0.04838365413067438,0.31660892141632657,3,2,6,5,abierta_compleja
117,307.23267978604383,0.043332073002102706,0.30366296926581887,0.0480041765406415,0.027912216980563405,0.11800778164497526,0.3021090423568213,1.125178312170366,8.331601838840815,37.90150618346488,129.56730985693508,6,0.03841179735791668,0.01421066471432122,0.019721878907130976,0.08316512909893409,0.36995573474232124,3,3,13,6,abierta_compleja
118,233.0877843568837,0.02648617730941708,0.10669394532554542,0.02482144216715902,0.017798263243576286,0.07845168107633736,0.38237260958252944,0.6199742337224773,17.213940083805973,27.674488447417016,102.07329943467542,2,0.02913925657758685,0.00513942640113927,0.01756319132422588,0.03966019165153077,0.17637465758451717,1,1,11,2,abierta_compleja
119,199.60375330529786,0.029463029413342084,0.11238649139432602,0.02652271448954022,0.022102378805532293,0.08743529641537222,-0.029518871091593953,0.8664220227032893,0.41392357843844724,35.58866466314159,114.80531674436429,3,0.02495398483856617,0.006265621929846383,0.013985123921679794,0.037748168737021984,0.2510870296018982,2,1,6,3,abierta_compleja
120,217.7248547171452,0.02144697854826181,0.08232954120890845,0.019707787346227943,0.013914242386145899,0.06894523141420676,0.45561884605944547,0.9531827668340344,14.539054830712182,36.09411580532455,109.31786201221716,2,0.02721766543142805,0.00667554767050164,0.013798607068696773,0.03709523845171665,0.24526525565978302,1,1,7,2,abierta_compleja
121,299.68961119275014,0.03823375764984129,0.27807181583557444,0.04474627783886222,0.023586984521211288,0.11841577755821898,0.12193424124753686,0.791084628571896,4.4970880980505425,32.158224894175774,123.78742215427894,9,0.037467469750730245,0.008896918960237305,0.02275747535303319,0.06536180919466736,0.23745716002249934,5,4,14,9,abierta_compleja
122,357.6543524651878,0.032647625520584485,0.10989133754493308,0.027080310131611773,0.025157352849265,0.08981577755534093,0.10144992196187312,0.5664650711129704,3.6060470711507118,25.963640100699045,101.25956991122919,8,0.04471313697819471,0.012700848812154112,0.02375584057117106,0.06561968764146983,0.28405183958235686,4,4,11,8,abierta_compleja
123,278.8253025729547,0.03171603363401406,0.13496743882925227,0.02739556760896661,0.025647282045168723,0.08868026862112055,0.3128315497508768,1.0081287909156902,8.593462771874583,33.75484945249427,122.35222475861949,4,0.03485897720015163,0.009045076546518677,0.022028134832776766,0.06983830504158896,0.2594762460924795,2,2,9,4,abierta_compleja
124,156.40485263112632,0.020894656097994287,0.09941019476129673,0.01860176787580762,0.016897133260229374,0.0632796333268936,0.7084856784244423,1.088560709856984,22.08661881400468,31.985060897255597,106.61386224056986,3,0.019553081024164108,0.0034178488929847957,0.015253332501354307,0.026956634236238942,0.17479848259008113,2,1,4,3,abierta_compleja
125,325.7269871221167,0.04128498509551229,0.3097544833254377,0.048288794862126214,0.026438699094008918,0.13316609003310562,0.144065686495459,0.704147714438748,5.2192876646041455,30.023695198546484,115.67455404651969,8,0.040724207230684255,0.012018424397144007,0.01707511572436307,0.07309504186973789,0.29511745505726006,4,4,13,8,abierta_compleja
126,238.65354630328642,0.024931232371015487,0.08646797847382903,0.02409137510122976,0.016128159930623304,0.07842857508276609,0.190932695323421,0.9410706496056529,6.075649321228027,37.47452164363028,115.92719099981043,3,0.02983678936365579,0.008532337796031566,0.018711334243675114,0.04698755139692016,0.2859670218547312,2,1,6,3,abierta_compleja
127,149.34156485099612,0.029813635444074414,0.12437312023490339,0.025710876486816015,0.02530581067696111,0.08718990279163152,0.42745294211098184,0.636181560787339,17.95363917316531,27.78508728962789,85.97505789441294,3,0.01866983294096258,0.003893354823396375,0.010769839683929718,0.02329876901457876,0.20853720736055184,2,1,6,3,abierta_compleja
128,305.0353580232012,0.0475816568582603,0.2857515698728532,0.05444898886190058,0.02866745932580741,0.17163731885150812,0.10519742054016767,0.9165121247975647,3.8925063891683944,34.791405237169506,129.98135060004785,7,0.038139511258768334,0.014283463144489203,0.022038824412032892,0.09186999621247315,0.374505668087328,4,3,14,7,abierta_compleja
129,358.23520435779983,0.030375039783011103,0.20646525527339707,0.033920076588431665,0.018328348175476704,0.07830130937247709,0.24674277400447875,1.0918396239819281,6.062771881905059,38.1362824052387,133.17846538804108,6,0.04478522831610334,0.01067745807157056,0.02272280811055368,0.06866054074842648,0.23841472898623775,3,3,7,6,abierta_compleja
130,105.36472214449387,0.025861116905457643,0.09783757769339829,0.022290423121641,0.020383700588945806,0.07853859375669225,0.3823179782604575,0.35847348829382436,19.841125716525813,18.13511614446382,74.56982453163593,1,0.013172008247705135,0.0025931286513432676,0.010397625043905137,0.020090773814672305,0.19686661309182296,1,0,8,1,abierta_compleja
131,348.03527259750206,0.03613512218917467,0.24720164954870183,0.04090831350469513,0.020404049038415976,0.11945483173106196,0.04299409893687314,0.7112247145905191,1.8254834868142418,30.933100625267027,113.32769731912512,9,0.04350983026247896,0.011358532868998666,0.02207595858593382,0.07507554502426916,0.26105670374894074,5,4,10,9,abierta_compleja
132,327.32936665958897,0.03239763558021749,0.38094483361361287,0.0526935202506127,0.012834010255692847,0.1308646161448055,0.018541597032922758,0.4955790592429071,1.8872739159312715,23.353598237665462,94.87777643401877,7,0.04092188957023045,0.010117158622834804,0.01939781094525962,0.06089196769417206,0.2472309741580154,4,3,18,7,abierta_compleja
133,91.42569757099855,0.028900960111035337,0.13320489068621008,0.030317891411099723,0.014279806909404504,0.09589268613252909,1.195472092356997,0.7673269639562263,43.01114822037247,23.314896125077443,74.49384926198786,2,0.011429762230107854,0.0013818672518072063,0.009176757452619661,0.013929753841183461,0.1209007872593485,1,1,5,2,abierta_compleja
134,185.8043466082084,0.03669815294448748,0.15283081793140546,0.03805677961932067,0.02324311896686154,0.12242978801563013,0.3512991861904461,0.5925979702421836,15.188929556854792,27.555663105924456,84.73654610293883,4,0.023228775798889437,0.010200128490640234,0.01377819552912436,0.048965084203208976,0.4391160592771273,2,2,9,4,abierta_compleja
135,177.00518706699796,0.03925577529284555,0.17927441142144926,0.04156709636109487,0.02252129277247878,0.14449852966883595,0.48924081944015996,0.5589749776045403,21.39802486672274,23.342325550773857,78.14428962979973,4,0.022130197654311116,0.008569271230802648,0.01226990422760628,0.05230363413295984,0.3872207272913034,2,2,13,4,abierta_compleja
136,134.46213672308053,0.017871159262747426,0.049606782585288556,0.013768957166040699,0.013208055192085259,0.044435904724662634,0.25469305443766577,0.5571182631139375,10.445346277615217,24.041537651497027,78.41296515826625,2,0.01681040629539345,0.003965125253020522,0.010083630098512927,0.023803224917183927,0.2358732551340585,1,1,5,2,abierta_compleja
137,144.48732035774148,0.024523583323367185,0.148610100152819,0.026963739212620737,0.018811998284101523,0.08408927569380853,0.45970595397351477,0.39304747480828267,22.16823019394565,17.31189780559149,53.45210539678534,4,0.018063688553652226,0.004107367013325654,0.010863639878606286,0.025577922998606527,0.2273825194187818,2,2,5,4,abierta_compleja
138,156.13170690040076,0.017755871509064672,0.07001550017646747,0.01680088542525533,0.01207887475800264,0.06107898884147067,0.2748969018554952,0.5700483803467326,12.534714088093041,27.592719365370588,87.1701443928235,1,0.019518466206069802,0.003528878513392688,0.014592761300451574,0.0275113451256601,0.18079691693680758,1,0,6,1,abierta_compleja
139,295.4535754968615,0.05217827094251945,0.40677183678822537,0.06313230494426257,0.03220190402930944,0.191129028807379,0.16637198466061134,0.6752503863693302,6.215676168657385,30.271007132016155,109.01390556550939,10,0.03693739728742026,0.011297922426421974,0.017526614185900503,0.060249892381493315,0.3058667707015107,5,5,11,10,abierta_compleja
140,130.6239207493579,0.01893089887384071,0.07637105024070516,0.02121711977071777,0.011028507265157004,0.07121017814589678,0.5965216753885394,0.4782656173066178,27.755972971813144,21.930472920943767,79.13946489935556,1,0.016329193448499153,0.005996445628037721,0.008278708725247273,0.026343086592124053,0.3672224012135067,0,1,4,1,abierta_compleja
141,307.516367394195,0.041203913277758894,0.4633448145723027,0.06905891055534588,0.02008409247400928,0.18520954019795194,0.20856284839128003,1.0271453494208205,4.48086651112934,39.38153631123115,122.91455367089299,6,0.03844446339262075,0.011955511542595047,0.014959684378346855,0.06912810104428842,0.31098136083985134,3,3,7,6,abierta_compleja
142,217.45391512467933,0.029780271268080187,0.13682685799606292,0.03365679116256282,0.01439759999329129,0.10181075793403174,0.19588055165129586,0.9425839504362441,6.95379263667769,38.430045485234665,119.01951866366824,3,0.02718694024428145,0.008125408750372235,0.01486843800122015,0.05081216539942339,0.2988717625949595,2,1,6,3,abierta_compleja
143,258.45066909978834,0.03615951648651315,0.235983362858482,0.042357732900905117,0.022582380751099515,0.11971247532027875,0.25571367647975846,0.7657668948330887,8.614298721819555,27.11367802184524,101.82902491357615,6,0.03231375370348799,0.011173161952849942,0.015174916354080432,0.060830069544862996,0.3457710934908777,3,3,11,6,abierta_compleja
144,199.6368639130331,0.022667467988031417,0.12257764517913357,0.025539297630550017,0.011916532471537766,0.06913808217318418,0.29567157948966505,1.2838309147481484,6.868115463815742,45.3593297634072,130.4267134566935,1,0.024957215945335506,0.005583413105191928,0.014072002511065917,0.035373398711707096,0.22371938911060574,1,0,6,1,abierta_compleja
145,240.1774143879285,0.024713653577033624,0.08551964548670979,0.022866164794278457,0.016183482858065118,0.07810286362451747,0.3863891920916785,0.3757077807546468,19.147366287794434,17.76201729438877,71.99096955933018,6,0.030026035697930768,0.006187639848297099,0.020838290412524607,0.04390387154681941,0.20607581735218938,3,3,9,6,abierta_compleja
146,154.6410281630706,0.02031890381022729,0.06695613000995844,0.015061003402193903,0.0184481660980938,0.04470741977825908,0.19032303833324357,0.32567259132387794,10.174028759027072,17.31982241379572,58.88426377857283,3,0.01933300308986037,0.004695036215197965,0.011271846242700742,0.02690420567042588,0.24285084905719498,2,1,8,3,abierta_compleja
147,154.903237609227,0.032634652967029734,0.1368851574299025,0.03147625502637554,0.02286739050303004,0.10938775907589968,0.12818457669290906,0.6311762762959534,6.6706818279799664,29.238342438481908,98.25239303473847,3,0.019364516482383597,0.00758044908029434,0.010425948229881781,0.03671760286800449,0.39146079826937435,2,1,6,3,abierta_compleja
148,182.7282479459206,0.026137489649218738,0.17918002904468414,0.03695913571708299,0.013850758725171166,0.12656446470407737,0.7246129281435176,0.9790802605853436,25.142149032084614,36.300433394522116,109.72916066726901,2,0.022844431442222857,0.004340018636439446,0.012608975100724373,0.03106849943036271,0.18998146867502622,1,1,7,2,abierta_compleja
149,163.75418251524178,0.016861954959411257,0.055762880124833825,0.016692205295590182,0.011354742475554746,0.05309836942868538,0.4862263750288249,0.8376512821910681,17.579146381800104,32.93147048156097,95.7235436637826,1,0.02047221519277172,0.005348321724907809,0.012443792037086706,0.030376056386088823,0.2612478266053095,1,0,4,1,abierta_compleja
150,138.9366688579397,0.020259312884166204,0.08519653838452597,0.023077198667463616,0.012585368904077777,0.07783463646341283,0.5713459080006873,0.8488331695715955,22.054688625845596,35.98547768796253,96.06193491762431,1,0.017370055432448024,0.005247019216016146,0.009476544702402735,0.029318199836289634,0.3020726811392026,1,0,4,1,abierta_compleja
151,349.9304852121968,0.029726122927645142,0.14312658437908823,0.031123478710741257,0.016400539673348327,0.09025538011347135,0.13210772662582448,0.7202514067406957,6.274430025813301,32.63789157650316,109.17934416836945,6,0.043747944456468915,0.012652704772210603,0.024412305119444203,0.08011931653384372,0.2892182690960621,3,3,9,6,abierta_compleja
152,310.69944249258606,0.03011346598205499,0.24991427462371366,0.034645472693707394,0.02144217227709812,0.07830260997993453,0.3596254250771135,0.7088645670324606,14.22830569753984,27.514262374499168,103.2658287496635,6,0.03884338784775397,0.007770900549315184,0.0226231525072441,0.05335968973436364,0.20005722929660777,3,3,13,6,abierta_compleja
153,178.33343774656157,0.037359863845824945,0.21324470468436535,0.04065095962080074,0.02647448474475147,0.11461447094059131,0.1679826140608355,0.4873693601010421,8.7309475197518,24.32842444365595,87.26761274348635,5,0.022295295740932756,0.007128505107669295,0.01367093388526533,0.038855572185499246,0.31973135456471247,3,2,6,5,abierta_compleja
154,191.55124831514655,0.025944725542179983,0.099964194791713,0.02454340866343205,0.017758996919919313,0.07588655480312438,0.11356262017190187,0.6579730114630981,6.202490437314925,29.97194421755378,101.59608055005056,5,0.02394698878588164,0.003867614178956496,0.014434929263958361,0.028850201900712247,0.16150732827154932,3,2,8,5,abierta_compleja
155,331.01921267730097,0.03730136476182081,0.20766331765732393,0.04107135142504812,0.0222121022096628,0.12543997446224686,0.3640104655521211,0.7773620039098977,12.890213060489772,29.99689193929968,107.17194347826097,10,0.041385765257071244,0.011563059393429454,0.02386605143828091,0.06711265343884316,0.2793970178297904,5,5,13,10,abierta_compleja
156,220.02689074039685,0.042639548370385826,0.1942743606946317,0.044286255375287575,0.02667875337119102,0.1416219592811374,0.5478020389485366,1.3007200123870346,15.787343214439968,41.59771641115627,127.32727288500827,4,0.02750869091482417,0.007210753678239708,0.01723869080480374,0.04553875144321393,0.2621263840059325,2,2,7,4,abierta_compleja
157,255.74598309278767,0.03301108772952139,0.10721763863724836,0.025110015955229468,0.02955745562906327,0.08899054223095265,0.2666314574728574,0.5008879834953537,12.012658230370931,23.244830314114747,80.65195139442486,8,0.03197499702395201,0.009851126222183464,0.01976209269663928,0.06927643498083376,0.30808841717183355,4,4,9,8,abierta_compleja
158,198.70216917801574,0.028656690719456493,0.10010384857853273,0.022218440334188103,0.02439336828726469,0.07588640708863015,0.17755145223963437,0.7400900341455345,5.8832624506394104,32.43225270367623,100.10447954176006,4,0.02484084372854847,0.005190116611228484,0.01580440610667602,0.03464805915711769,0.20893479577200172,2,2,7,4,abierta_compleja
159,326.7414962472411,0.037594328102455825,0.27008975230898435,0.046523930038536734,0.022566314350202968,0.14569808284455077,0.49337553660628325,1.4747674904353212,12.750810413489592,41.74954144196513,142.39638468368673,6,0.040851156515643056,0.014367974693884348,0.021437090422577666,0.08936500972508839,0.3517152491969829,3,3,11,6,abierta_compleja
160,419.2186533958137,0.027166523538294404,0.15277548238543856,0.030446109447462337,0.015719409755956128,0.0931707694975523,0.11665555029477467,0.8354633255634144,4.001709851552607,32.23817365833082,123.37764868065568,7,0.05241358704803865,0.016086286147396565,0.027749608657065293,0.11254164914726286,0.30691061332346886,4,3,14,7,abierta_compleja
161,244.76501349746536,0.021999291172491595,0.10458731074527002,0.02287385036097548,0.013130605882028714,0.07418032060673074,-0.0020125872754456413,0.7137575316594524,1.8145864992559693,31.337149380775454,107.85285365794175,3,0.030598915700273413,0.009741188394864667,0.01511670019997035,0.054532126857341524,0.31835077067053147,2,1,12,3,abierta_compleja
162,366.2436268390634,0.04500950813472802,0.3344620886466954,0.052061110141644606,0.02598780184903141,0.14231997611032804,0.34694860445233416,1.0428482798406817,10.60448883630701,38.70951796683907,123.76341713541909,7,0.04578315927001658,0.01744696549907088,0.018295781289535084,0.08116605634434644,0.38107823438250377,4,3,8,7,abierta_compleja
163,193.9692597156416,0.02126617239503892,0.09514707345560323,0.021214633044236007,0.013623755349598959,0.06726469763206445,0.41982232674586706,0.7652452171803469,16.22658588337589,30.382646208285927,97.96635737778169,1,0.024249873434052358,0.004005812040225719,0.017008354931360974,0.03286950816669779,0.16518898752686453,1,0,6,1,abierta_compleja
164,160.3872308127329,0.051406942919325856,0.2256701981933068,0.047706317444005344,0.04097952755347695,0.1721573649588926,0.34534008444308795,0.61316732196562,15.628751774074333,27.715273236811342,97.85858455211388,4,0.020051791723694413,0.004751733760716477,0.011562839597513143,0.02898819521525033,0.23697302596164213,2,2,7,4,abierta_compleja
165,234.21104515747845,0.02549544954717684,0.1024827142477031,0.021945627072663957,0.01977543082475878,0.07333227620844009,0.2592053770476191,0.5472476014685266,11.573345554180491,23.971168328928176,94.31092715032199,3,0.02928095567451923,0.009257689535246683,0.015026368128932042,0.04926368928816928,0.31616760184172804,2,1,10,3,abierta_compleja
166,102.1402602133387,0.02097701178463644,0.08984282039973818,0.02255713053112802,0.01242839338110134,0.0777835340002906,0.45325363503826827,0.34312625303577327,22.59202197016066,16.766969860125407,49.684649222424056,2,0.012769520482550343,0.0036814373617641157,0.007449166256991562,0.018831528219208023,0.2882987945236339,1,1,3,2,abierta_compleja
