y_pred,params,r2,rmse,mae,max_ae,n_campanas,metodo_init,method,converged,mensaje,x_eval,curva_id,escala
"[59.94792577 59.94801534 59.94810496 ... 57.86468174 57.87657046
 57.88840428]","[ 1.27066451e-01  2.76000000e+01  1.63076923e+01  2.93270665e+01
  8.12000000e+01  1.63076923e+01  3.61270665e+01  9.80000000e+01
  1.63076923e+01  1.93270665e+01  1.17200000e+02  1.63076923e+01
 -3.07293355e+00  1.56800000e+02  1.63076923e+01 -1.90729335e+01
  1.87600000e+02  1.63076923e+01  5.98729335e+01]",0.1431983340452726,16.656066471494658,14.075248077643876,28.579432825252155,6,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 10.35286858  10.36963621  10.38640384 ... 222.20534971 222.25092948
 222.29650929]",250,25
"[31.35665517 31.40356709 31.45040957 ... 61.83119689 61.83119689
 61.83119689]",[-1.45035719e+07 -2.74230561e+02  5.56553283e+01  6.18311969e+01],0.10224890597353842,17.049445766121313,13.318398367182555,34.17160704446771,1,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 10.35286858  10.36963621  10.38640384 ... 222.20534971 222.25092948
 222.29650929]",250,25
"[59.96144899 59.96152838 59.9616078  ... 58.40356211 58.41104139
 58.41849067]","[ 1.27066451e-01  2.76000000e+01  1.92727273e+01  3.57270665e+01
  9.52000000e+01  1.92727273e+01  3.61270665e+01  9.80000000e+01
  1.92727273e+01 -3.07293355e+00  1.56800000e+02  1.92727273e+01
 -1.46729335e+01  1.80800000e+02  1.92727273e+01  5.98729335e+01]",0.05620321811161122,17.481212026439223,14.45504822150941,36.005886341167084,5,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 10.35286858  10.36963621  10.38640384 ... 222.20534971 222.25092948
 222.29650929]",250,25
"[59.87352949 59.87353324 59.873537   ... 59.87293355 59.87293355
 59.87293355]","[ 15.72706645  67.6         12.47058824  19.32706645  70.4
  12.47058824  36.12706645  98.4         12.47058824  27.32706645
 112.          12.47058824  23.32706645 114.8         12.47058824
  19.32706645 117.2         12.47058824  16.12706645 118.8
  12.47058824  15.32706645 119.2         12.47058824  59.87293355]",-3.3405479811955425,37.48906205823852,27.21629084688926,91.51519592389705,8,altura,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 10.35286858  10.36963621  10.38640384 ... 222.20534971 222.25092948
 222.29650929]",250,25
"[16.78600981 16.77967347 16.77345599 ... 45.23542791 45.22301222
 45.21096071]","[-31.73216807   8.45352815  14.98878381 -15.20516511  31.84824265
  10.38865595  26.18629153  82.79919019  31.14452651   2.33081028
 133.43469833   5.83181315  -8.21487535 167.15738535  13.63010649
  14.9658821  233.84744689  33.63045894   8.56826617 251.30377376
  18.49111941  -4.14871668 311.81836996   5.15742063  48.1340919 ]",0.9989904345005499,0.4601115873109238,0.32674188430497464,1.8618940928762413,8,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[16.13092333 16.13536265 16.1398233  ... 44.39575762 44.3736773
 44.35159803]","[ 36.42322052  55.0258348  -16.7378518   51.49135784  93.5426894
  22.76389751  17.54654135 135.32626002  14.03484488   5.62770949
 244.8963147   14.91069733  49.63004336 241.64837099  66.86189525
  15.269816  ]",0.9983327328981606,0.5912872448984748,0.44961921705435504,1.9162184789067496,5,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[19.61449419 19.58945815 19.56453522 ... 47.14882015 47.14655748
 47.14435363]","[-59.82583769  14.83161617  22.87299426 -32.34650665 165.93699131
  36.24322261 -29.73481621 312.62714909  34.73091523  76.84807539]",0.9936083016342031,1.1577213865175113,0.9872535429570288,3.6144941862471427,3,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 8.886677    8.91779687  8.94893573 ... 45.88770231 45.87299298
 45.85829252]","[ 64.88506624  75.52621853 -42.7110712   81.75335889 254.1647705
 152.90891617  20.54886142 238.93939023  31.86912113 -32.09895057]",0.9822383129172677,1.9299143149937548,1.5145064978517828,7.113322995792057,3,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 8.88584565  8.91696722  8.94810778 ... 45.88837057 45.8736636
 45.85896551]","[  224.93102386 -3772.73709876   547.60583806    81.76728641
   254.16621993  -152.93508564    20.54923521   238.93949136
    31.86736682    64.88278931    75.52523923    42.71082284
   -32.11292918]",0.9822378952725187,1.92993700466951,1.5145042276921952,7.114154349212329,4,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42381324  9.45394544  9.48409741 ... 41.50034824 41.46697748
 41.43360022]","[ 85.43704463  79.14588434 -46.36174268  85.59677541 246.01472357
  74.89457848 -17.46250458]",0.9771424003825441,2.1893300131449585,1.7725985492997531,6.576186758719762,3,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42381324  9.45394544  9.48409741 ... 41.50034824 41.46697748
 41.43360022]","[ 85.43704463  79.14588434 -46.36174268  85.59677541 246.01472357
  74.89457848 -17.46250458]",0.9771424003825441,2.1893300131449585,1.7725985492997531,6.576186758719762,3,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.4237973   9.45392954  9.48408155 ... 41.50033906 41.46696827
 41.43359099]","[ 85.43711956  79.14587158  46.36177297  85.59686914 246.01473781
  74.89459312 -17.4625966 ]",0.9771423953919456,2.1893302521478852,1.7725985110224898,6.5762027039312,8,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.4237973   9.45392954  9.48408155 ... 41.50033906 41.46696827
 41.43359099]","[ 85.43711956  79.14587158  46.36177297  85.59686914 246.01473781
  74.89459312 -17.4625966 ]",0.9771423953919456,2.1893302521478852,1.7725985110224898,6.5762027039312,8,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.4237158   9.45384826  9.48400048 ... 41.50029285 41.46692193
 41.43354451]","[ 85.43750117  79.14580606  46.36192709  85.59734689 246.01481044
  74.8946691  -17.46306589]",0.977142369761956,2.189331479583935,1.7725983272822203,6.576284197328192,6,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.4237158   9.45384826  9.48400048 ... 41.50029285 41.46692193
 41.43354451]","[ 85.43750117  79.14580606  46.36192709  85.59734689 246.01481044
  74.8946691  -17.46306589]",0.977142369761956,2.189331479583935,1.7725983272822203,6.576284197328192,6,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42369947  9.45383197  9.48398423 ... 41.50028359 41.46691265
 41.4335352 ]","[ 85.43757761  79.14579294 -46.36195795  85.59744259 246.01482498
 -74.89468432 -17.46315988]",0.9771423646287318,2.1893317254171305,1.7725982903808304,6.576300527791711,2,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42357023  9.45370306  9.48385565 ... 41.50021021 41.46683905
 41.43346139]","[ 85.43818321  79.145689    46.36220258  85.59820077 246.01494018
  74.89480477 -17.46390458]",0.9771423239960305,2.189333671340697,1.7725979915695727,6.5764297735316575,4,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42357023  9.45370306  9.48385565 ... 41.50021021 41.46683905
 41.43346139]","[ 85.43818321  79.145689    46.36220258  85.59820077 246.01494018
  74.89480477 -17.46390458]",0.9771423239960305,2.189333671340697,1.7725979915695727,6.5764297735316575,4,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42354348  9.45367638  9.48382905 ... 41.500195   41.4668238
 41.4334461 ]","[ 85.4383086   79.14566751  46.36225324  85.59835774 246.01496404
  74.89482965 -17.46405874]",0.9771423155877964,2.189334074015671,1.7725979299275603,6.576456518079052,7,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42354348  9.45367638  9.48382905 ... 41.500195   41.4668238
 41.4334461 ]","[ 85.4383086   79.14566751  46.36225324  85.59835774 246.01496404
  74.89482965 -17.46405874]",0.9771423155877964,2.189334074015671,1.7725979299275603,6.576456518079052,7,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42354331  9.45367621  9.48382888 ... 41.50019497 41.46682376
 41.43344606]","[ 85.43830919  79.14566735  46.36225345  85.59835852 246.01496413
  74.8948299  -17.46405953]",0.9771423155343926,2.189334076573211,1.7725979295893408,6.576456685937105,5,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42354331  9.45367621  9.48382888 ... 41.50019497 41.46682376
 41.43344606]","[ 85.43830919  79.14566735  46.36225345  85.59835852 246.01496413
  74.8948299  -17.46405953]",0.9771423155343926,2.189334076573211,1.7725979295893408,6.576456685937105,5,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42344931  9.45358245  9.48373536 ... 41.50014154 41.46677018
 41.43339232]","[ 85.43875009  79.14559171 -46.36243162  85.59891051 246.01504804
  74.89491751 -17.46460168]",0.9771422859636291,2.189335492732824,1.772597709963265,6.576550693567599,2,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[ 9.42344931  9.45358245  9.48373536 ... 41.50014154 41.46677018
 41.43339232]","[ 85.43875009  79.14559171 -46.36243162  85.59891051 246.01504804
  74.89491751 -17.46460168]",0.9771422859636291,2.189335492732824,1.772597709963265,6.576550693567599,2,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[16.85033919 16.85150621 16.85273898 ... 45.02271408 45.02124424
 45.01981404]","[-39.67633588   8.8         27.49090909  17.12366412  75.6
  27.49090909 -10.07633588 154.          27.49090909  12.72366412
 232.4         27.49090909 -10.87633588 311.2         27.49090909
  55.67633588]",0.9267168462581196,3.920107670876211,3.5164124161292576,7.387259914497662,5,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[16.40234134 16.40112259 16.40001765 ... 45.238491   45.23512285
 45.23183355]","[-39.67633588   8.8         20.16         3.12366412  49.6
  20.16        15.52366412 101.6         20.16       -10.07633588
 154.          20.16         3.52366412 206.4         20.16
  11.92366412 258.8         20.16       -10.87633588 311.2
  20.16        55.67633588]",0.9131677602223677,4.267135383311192,3.505514525177143,10.764088407167677,7,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[17.07021155 17.07172268 17.07332557 ... 45.18922179 45.1865548
 45.18394677]","[-39.67633588   8.8         23.26153846  12.72366412  60.
  23.26153846   4.32366412 122.8         23.26153846  -5.27633588
 185.6         23.26153846  13.92366412 248.4         23.26153846
 -10.87633588 311.2         23.26153846  55.67633588]",0.8841249499040064,4.9293639841752075,3.7814882848838978,12.002419924516609,6,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[23.72233547 23.67214472 23.62206643 ... 60.02359433 60.02359433
 60.02359433]",[-43.97674743  17.34992812  15.063187    60.02359433],0.6704596206464002,8.312855643315448,6.875422053345749,17.22359433427261,1,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[23.72253855 23.67234668 23.62226727 ... 60.02358311 60.02358311
 60.02358311]","[-43.97681238  17.35002496  15.06305356  -8.7334918  528.57937225
  11.57480539  60.02358311]",0.6704595141504681,8.312856986527532,6.875428913739853,17.22358310964276,2,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[16.33176496 16.33175965 16.33179632 ... 44.82983831 44.82947495
 44.82913533]","[-39.67633588   8.8         33.6         15.52366412 101.6
  33.6          3.52366412 206.4         33.6        -10.87633588
 311.2         33.6         55.67633588]",0.5343078555161411,9.882011984250576,8.433916710396767,18.529405635685002,4,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[36.26657363 36.27679346 36.28701133 ... 49.68997715 49.67942515
 49.66886899]",[ 3.00557992e+05  1.85236522e+02 -1.32443621e+04 -3.00494821e+05],0.3345996855512746,11.812380311488985,9.72100365921783,20.656291106762364,1,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[36.26657363 36.27679346 36.28701133 ... 49.68997715 49.67942515
 49.66886899]",[ 3.00557992e+05  1.85236522e+02 -1.32443621e+04 -3.00494821e+05],0.3345996855512746,11.812380311488985,9.72100365921783,20.656291106762364,1,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[36.266681   36.27690079 36.28711863 ... 49.68997377 49.6794218
 49.66886568]",[ 3.07052847e+05  1.85236405e+02 -1.33867325e+04 -3.06989676e+05],0.33459931566370626,11.812383594664487,9.721005757495353,20.656393775937612,1,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[55.55799305 55.55753101 55.55706767 ... 56.12786271 56.12524439
 56.122638  ]","[-1.27633588e+00  4.64000000e+01  1.77882353e+01  1.75236641e+01
  7.92000000e+01  1.77882353e+01  1.83236641e+01  9.16000000e+01
  1.77882353e+01  4.32366412e+00  1.22400000e+02  1.77882353e+01
 -7.63358779e-02  1.96800000e+02  1.77882353e+01  1.39236641e+01
  2.35600000e+02  1.77882353e+01  1.43236641e+01  2.37200000e+02
  1.77882353e+01  3.92366412e+00  2.73600000e+02  1.77882353e+01
  5.56763359e+01]",0.10900631662165017,13.668889503004266,10.305590295772646,39.55799305392313,8,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[56.22964738 56.23168222 56.23372305 ... 56.48612321 56.48192049
 56.4777351 ]","[  5.92366412  52.          20.16        18.32366412  91.6
  20.16        17.92366412  95.6         20.16        -1.67633588
 138.8         20.16         9.92366412 224.8         20.16
  14.32366412 237.2         20.16         7.12366412 268.4
  20.16        55.67633588]",-0.0846443352560744,15.081328381279503,11.959763386184356,40.277978045178976,7,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
"[56.80633013 56.80996548 56.81361027 ... 56.93243816 56.92659653
 56.92077693]","[ 11.92366412  58.8         23.26153846  18.32366412  91.6
  23.26153846   9.52366412 110.          23.26153846   5.12366412
 210.4         23.26153846  14.32366412 237.2         23.26153846
  11.12366412 261.2         23.26153846  55.67633588]",-0.2187432982892299,15.98645024971305,13.421172553231925,40.89235142570222,6,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  8.02026611   8.0539292    8.08759225 ... 310.68006985 310.72915553
 310.77824134]",450,25
